location_id,X,Y,site,SOCc
15,-89.06365318,39.72149232,IL-PT,1.99
15,-89.06365318,39.72149232,IL-DG,1.84
15,-89.06365318,39.72149232,IL-MC,1.79
16,-89.06313486,39.72199715000001,IL-PT,2.12
16,-89.06313486,39.72199715000001,IL-DG,1.95
16,-89.06313486,39.72199715000001,IL-MC,2.09
17,-89.06290524,39.72132138,IL-PT,2.17
17,-89.06290524,39.72132138,IL-DG,1.95
17,-89.06290524,39.72132138,IL-MC,1.66
18,-89.06270603,39.72168292,IL-PT,2.4
18,-89.06270603,39.72168292,IL-DG,1.59
18,-89.06270603,39.72168292,IL-MC,1.82
19,-89.0617726,39.72229446999999,IL-PT,2.15
19,-89.0617726,39.72229446999999,IL-DG,1.92
19,-89.0617726,39.72229446999999,IL-MC,2.0
20,-89.06138811,39.722007780000006,IL-PT,2.33
20,-89.06138811,39.722007780000006,IL-DG,1.97
20,-89.06138811,39.722007780000006,IL-MC,1.62
21,-89.06135322,39.72145582,IL-DG,1.82
21,-89.06135322,39.72145582,IL-MC,1.72
